hard cheese,honey,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,whole milk,canned fish,coffee,specialty bar,candy,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,dessert,white bread,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,soda,fruit/vegetable juice,waffles,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,
dog food,bottled water,liquor,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,dessert,pastry,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,sliced cheese,frozen vegetables,frozen meals,pickled vegetables,coffee,instant coffee,,,,,,,,,,,,,,,,,,,,,,,,,
semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,whole milk,ice cream,bottled beer,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,
long life bakery product,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,curd,yogurt,sliced cheese,rolls/buns,oil,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,
margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,condensed milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whipped/sour cream,beverages,hard cheese,cream cheese ,flour,sweet spreads,soda,long life bakery product,,,,,,,,,,,,,,,,,,,,,,
chicken,beef,citrus fruit,tropical fruit,pip fruit,root vegetables,other vegetables,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,
cream cheese ,brown bread,meat spreads,soda,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,whole milk,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,fish,yogurt,pastry,soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,zwieback,fruit/vegetable juice,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,
margarine,sugar,bottled water,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,other vegetables,whole milk,curd,cream,domestic eggs,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,
pork,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,yogurt,hard cheese,domestic eggs,brown bread,salty snack,waffles,chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,
margarine,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,rolls/buns,mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,other vegetables,condensed milk,domestic eggs,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,butter,dessert,UHT-milk,flower (seeds),shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,rolls/buns,semi-finished bread,margarine,fruit/vegetable juice,long life bakery product,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,root vegetables,onions,whole milk,butter,dessert,soft cheese,cream cheese ,specialty cheese,domestic eggs,salt,pasta,vinegar,oil,mustard,ketchup,canned vegetables,pickled vegetables,canned fish,instant coffee,tea,misc. beverages,bottled beer,white wine,chocolate,abrasive cleaner,hygiene articles,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,other vegetables,whole milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,herbs,whole milk,pickled vegetables,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,yogurt,UHT-milk,sliced cheese,ice cream,soda,fruit/vegetable juice,napkins,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,curd,yogurt,curd cheese,margarine,cleaner,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,white bread,pet care,bottled water,softener,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,root vegetables,frozen meals,frozen fish,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,other vegetables,butter,yogurt,rolls/buns,flour,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,yogurt,spread cheese,sugar,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,salt,specialty vegetables,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,pork,onions,other vegetables,rolls/buns,semi-finished bread,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,berries,whole milk,yogurt,UHT-milk,specialty cheese,pastry,cake bar,seasonal products,detergent,pot plants,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,berries,curd,yogurt,whipped/sour cream,cream cheese ,frozen vegetables,tea,fruit/vegetable juice,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,
whole milk,sugar,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,soft cheese,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,other vegetables,mayonnaise,domestic eggs,rolls/buns,mustard,fruit/vegetable juice,chewing gum,dishes,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,curd,soda,cake bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,packaged fruit/vegetables,whole milk,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,UHT-milk,white bread,brown bread,margarine,softener,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
berries,packaged fruit/vegetables,yogurt,rolls/buns,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,bottled water,soda,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,processed cheese,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,hamburger meat,rubbing alcohol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,condensed milk,rolls/buns,pickled vegetables,bottled water,brandy,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,pork,root vegetables,other vegetables,whole milk,rolls/buns,fruit/vegetable juice,canned beer,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,other vegetables,whole milk,curd,frozen fish,domestic eggs,jam,dishes,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white bread,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled water,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,other vegetables,dessert,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,packaged fruit/vegetables,whole milk,hard cheese,frozen dessert,rice,bottled water,,,,,,,,,,,,,,,,,,,,,,,,
curd,cat food,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,cream cheese ,soda,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,other vegetables,zwieback,Instant food products,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,yogurt,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,soda,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,onions,whole milk,curd,butter milk,frozen meals,oil,soda,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pip fruit,whole milk,rolls/buns,roll products ,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,pork,citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,curd,dessert,yogurt,frozen vegetables,brown bread,semi-finished bread,oil,dog food,fruit/vegetable juice,,,,,,,,,,,,,,,,
coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter,curd,frozen vegetables,brown bread,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,bottled water,liquor,napkins,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,root vegetables,other vegetables,rolls/buns,oil,pickled vegetables,bottled beer,chewing gum,dishes,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,rolls/buns,ketchup,spices,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,soft cheese,rice,margarine,sugar,soups,bottled water,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,herbs,other vegetables,candy,seasonal products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,other vegetables,whipped/sour cream,processed cheese,rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,dessert,tidbits,pastry,waffles,cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,dessert,sugar,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,margarine,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,whole milk,butter,curd,domestic eggs,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,root vegetables,other vegetables,frozen vegetables,margarine,white wine,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,butter milk,frozen vegetables,rolls/buns,misc. beverages,fruit/vegetable juice,newspapers,pot plants,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,soda,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,butter milk,yogurt,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,berries,root vegetables,butter,UHT-milk,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,hamburger meat,beverages,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,onions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,pastry,canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,pip fruit,yogurt,frozen meals,bottled water,soda,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,onions,other vegetables,salty snack,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,pet care,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,canned beer,chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,whipped/sour cream,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,specialty cheese,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,bottled water,male cosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,bottled beer,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,whole milk,whipped/sour cream,pastry,soda,chewing gum,chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,other vegetables,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,canned beer,red/blush wine,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,soda,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,specialty chocolate,light bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hair spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,whole milk,yogurt,cream,frozen vegetables,frozen potato products,roll products ,rice,cat food,misc. beverages,fruit/vegetable juice,bottled beer,salty snack,specialty chocolate,,,,,,,,,,,,,,,,,
liver loaf,root vegetables,other vegetables,processed cheese,pastry,sugar,detergent,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,nuts/prunes,other vegetables,whole milk,dessert,sliced cheese,soda,bottled beer,napkins,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,UHT-milk,domestic eggs,pasta,margarine,soups,cat food,coffee,bottled water,soda,misc. beverages,sparkling wine,specialty chocolate,specialty bar,seasonal products,female sanitary products,newspapers,,,,,,,,,,,,,,,
curd cheese,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,butter,curd,whipped/sour cream,UHT-milk,hard cheese,rolls/buns,bottled water,long life bakery product,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,processed cheese,pickled vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,yogurt,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,brown bread,margarine,soda,candy,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,citrus fruit,tropical fruit,berries,curd,whipped/sour cream,white bread,bottled water,long life bakery product,chocolate marshmallow,candy,dish cleaner,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,roll products ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,mustard,soda,napkins,light bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,artif. sweetener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white bread,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,beverages,mustard,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,domestic eggs,rolls/buns,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,white bread,mustard,bottled water,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,pip fruit,other vegetables,packaged fruit/vegetables,domestic eggs,rolls/buns,flour,pasta,dog food,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,dessert,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,whole milk,rolls/buns,semi-finished bread,artif. sweetener,fruit/vegetable juice,cake bar,specialty bar,skin care,,,,,,,,,,,,,,,,,,,,,,
root vegetables,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,whole milk,curd,dessert,rolls/buns,oil,spices,sauces,soda,cake bar,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,
frankfurter,hamburger meat,other vegetables,pastry,dish cleaner,cling film/bags,kitchen towels,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor,red/blush wine,waffles,candy,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
nuts/prunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
condensed milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,whole milk,pastry,flour,pickled vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,other vegetables,yogurt,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,domestic eggs,rolls/buns,bottled water,soda,bottled beer,nut snack,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,soda,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,pork,citrus fruit,berries,root vegetables,packaged fruit/vegetables,curd,yogurt,whipped/sour cream,frozen vegetables,,,,,,,,,,,,,,,,,,,,,
napkins,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,pip fruit,root vegetables,other vegetables,pastry,flour,canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,whole milk,curd,frozen potato products,zwieback,specialty bar,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,whipped/sour cream,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white bread,flour,fruit/vegetable juice,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,beef,other vegetables,whole milk,butter,whipped/sour cream,soft cheese,cream cheese ,processed cheese,frozen vegetables,frozen fruits,pastry,sugar,soda,long life bakery product,waffles,chocolate marshmallow,candy,,,,,,,,,,,,,
chicken,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,frozen potato products,rolls/buns,pasta,instant coffee,soda,fruit/vegetable juice,bottled beer,cake bar,seasonal products,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,butter,curd,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,curd,soft cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,pip fruit,root vegetables,other vegetables,whole milk,whipped/sour cream,hard cheese,domestic eggs,margarine,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,soft cheese,sliced cheese,cream cheese ,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,other vegetables,whole milk,margarine,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,yogurt,tidbits,frozen vegetables,rolls/buns,detergent,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,other vegetables,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,other vegetables,white bread,canned fruit,soda,chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,ketchup,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,butter,whipped/sour cream,soft cheese,rolls/buns,white bread,margarine,cocoa drinks,flower (seeds),,,,,,,,,,,,,,,,,,,,,
frozen vegetables,flour,bottled beer,liquor (appetizer),salty snack,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spread cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,domestic eggs,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,tropical fruit,whole milk,yogurt,whipped/sour cream,white bread,flour,oil,soda,hygiene articles,,,,,,,,,,,,,,,,,,,,,
soda,bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,curd,dessert,pasta,cat food,fruit/vegetable juice,waffles,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,salty snack,dishes,house keeping products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,white wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,vinegar,waffles,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen potato products,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,finished products,beef,citrus fruit,onions,other vegetables,whole milk,dessert,frozen dessert,brown bread,canned vegetables,canned fruit,soda,,,,,,,,,,,,,,,,,,,
domestic eggs,specialty bar,seasonal products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,frozen dessert,white wine,chewing gum,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,grapes,butter,curd,yogurt,whipped/sour cream,beverages,UHT-milk,sliced cheese,processed cheese,rolls/buns,pastry,chocolate,,,,,,,,,,,,,,,,,,,
pork,onions,pastry,potato products,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,sliced cheese,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,root vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,bottled water,skin care,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hygiene articles,house keeping products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cereals,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
